system:index,date,day,month,solar_radiation,year,.geo
20180812,2018-08-12,12.0,8.0,1.9858336E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180813,2018-08-13,13.0,8.0,2.0941146E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180814,2018-08-14,14.0,8.0,2.0078688E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180815,2018-08-15,15.0,8.0,1.9944494E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180816,2018-08-16,16.0,8.0,2.1930602E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180817,2018-08-17,17.0,8.0,2.4928112E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180818,2018-08-18,18.0,8.0,2.3273966E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180819,2018-08-19,19.0,8.0,2.0056088E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180820,2018-08-20,20.0,8.0,1.746293E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821,2018-08-21,21.0,8.0,1.0454382E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822,2018-08-22,22.0,8.0,2.1418486E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180823,2018-08-23,23.0,8.0,1.1656022E7,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824,2018-08-24,24.0,8.0,7224938.0,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
